SLUMS ATTACK ^^^ ***DELETED*** SLUMS ATTACK;0000000040396;0.00;0.00;0000000040396;23;MC;MIL;;;;;WYCOFANE;2.00
V/A ^^^ ***DELETED*** VIVA HIP HOP 3;0000000040402;0.00;0.00;0000000040402;23;CD;MIL;;;;;KONIEC NAKŁADU;16.00
V/A ^^^ ***DELETED*** HIP HOP RASIZM STOP 1;0000000045049;20.00;0.00;0000000045049;23;2MC;MTJ;;;;;KONIEC NAKŁADU;13.67
BOYCOT / TUCO RAMIREZ ^^^ SPLIT;0000000045650;12.00;1.00;0000000045650;23;LPep;TRUJĄCA;Trująca Fala;2001;TF 034;Hardcore/Punk;LPs 7";6.80
ANTICHRIST ^^^ S/T;0000000045667;0.00;1.00;0000000045667;23;LPep;TRUJĄCA;;;;;;6.80
SILENCE ^^^ HYPNOSIS;0000000045674;0.00;0.00;0000000045674;23;LPep;TRUJĄCA;;;;;;6.80
ANTICHRIST/INTENSITY ^^^;0000000045681;0.00;0.00;0000000045681;23;LPep;TRUJĄCA;;;;;;6.80
JUGGLING JUGULARS ^^^ PROPAGANDA IMMUNITY;0000000045698;0.00;0.00;0000000045698;23;CD;TRUJĄCA;;2000;;Hardcore/Punk;Digipack;13.70
KASTA & KUT-O ^^^ ***DELETED*** KASTATOMY;0000000050050;0.00;0.00;0000000050050;23;2CD;LOU&ROCK;Lou & Rocked Boys;2003;BLEND 30 CD;Rap/HipHop;KONIEC NAKŁADU;14.00
Druk;0000000074025;0.30;0.00;0000000074025;23;;;;;;;;0.24
SKY SAXON & THE SEEDS ^^^ RED PLANET;0000000085014;50.00;1.00;0000000085014;23;CD;COBRA;;;;;;18.30
EXPLODING STAR ORCHESTRA ^^^ WE ARE ALL FROM SOMEWHERE ELSE;0000000093798;135.00;0.00;0000000093798;23;2LP;BERTUS;Shortwave Records;2007;SW 003;Jazz/Awangarda;Limited edition;76.29
PHEUMA ^^^ KOKON;0000000589347;25.00;0.00;0000000589347;23;CD;ROCKERS;Agencja Promocji A.P.C;2002;APCCD 003;Rock;;15.00
PSYCHIC TV ^^^ LIVE IN ASTORIA;0000000815555;20.00;0.00;0000000815555;23;CD;BERTUS;Temple Records;;;;;10.34
PSYCHIC TV ^^^ LIVE IN BERLIN II;0000000825555;20.00;0.00;0000000825555;23;CD;BERTUS;Temple Records;;;;;9.87
PSYCHIC TV ^^^ LIVE IN EUROPA I;0000000855555;20.00;0.00;0000000855555;23;CD;BERTUS;Temple Records;;;;;10.34
PSYCHIC TV ^^^ LIVE IN GLASGOW;0000000865555;20.00;2.00;0000000865555;23;CD;BERTUS;Temple Records;;;;;10.34
PSYCHIC TV ^^^ LIVE IN GOTTINGEN;0000000875555;20.00;0.00;0000000875555;23;CD;BERTUS;Temple Records;;;;;9.79
PSYCHIC TV ^^^ LIVE IN THEE MEAN FIDDLER;0000000895555;20.00;0.00;0000000895555;23;CD;BERTUS;Temple Records;;;;;10.34
PSYCHIC TV ^^^ LIVE IN THEE SUBTERRANIA;0000000905555;20.00;0.00;0000000905555;23;CD;BERTUS;Temple Records;;;;;10.34
PSYCHIC TV ^^^ LIVE IN TORONTO;0000000915555;20.00;0.00;0000000915555;23;CD;BERTUS;Temple Records;;;;;10.34
BARONESS ^^^ WANDER;0000001115555;60.00;0.00;0000001115555;23;ODZIEŻ;RELAPSE;Relapse Records;;TSXXL/BWG;;;47.17
BRIDGES TO BURN ^^^ S/T;0000001125555;60.00;0.00;0000001125555;23;ODZIEŻ;RELAPSE;Relapse Records;;TSXXL/BB;;;42.12
HIGH ON FIRE ^^^ DEVILU;0000001145555;60.00;0.00;0000001145555;23;ODZIEŻ;RELAPSE;Relapse Records;;TSXXL/HD;;;42.12
DILLINGER ESCAPE PLAN ^^^ FIX;0000001155555;60.00;0.00;0000001155555;23;ODZIEŻ;RELAPSE;Relapse Records;;TSXXL/DF;;;42.12
BAD BRAINS ^^^ BAD BRAINS [PICTURE DISC];0000001225555;75.00;0.00;0000001225555;23;LP;COBRA;ROIR;2007;RUSLP 8106;Punk/Rock;(Picture disc / Limited edit);33.15
LEGENDARY PINK DOTS, THE ^^^ CRUSHED VELVET APOCALYPSE;0000001455555;38.00;0.00;0000001455555;23;CD;BERTUS;PIAS;1990;BIAS 149 CD;Rock/Alternatywa;;23.35
BLONDE REDHEAD ^^^ FAKE CAN BE JUST AS GOOD;0000001575555;45.00;0.00;0000001575555;23;CD;BERTUS;Touch And Go Records;1997;TG 169 CD;Rock/Alternatywa;;27.32
JANE'S ADDICTION ^^^ THREE DAYS;0000001685555;0.00;0.00;0000001685555;23;DVD;SPRINTER;Sanctuary Records;2003;SVE 3055;Rock;PAL 16:9/Dolby 5.1/96min/+Bonus/Rec.1997 on Relapse Tour/Do;14.00
DIABLO SWING ORCHESTRA ^^^ PANDORA'S PINATA;0008033363229;50.00;2.00;0008033363229;23;CD;PLASTIC;Candlelight Records;2012;CANDLE 362CD;Metal/Ciężkie brzmienia;Jewel Case;27.23
V/A ^^^  SOMETHING'S GONE WRONG AGAIN - THE BUZZCOCKS COVERS COMPILATION;0008628924029;28.00;0.00;0008628924029;23;CD;BERTUS;C/Z Records;1992;CZ 042;Punk/Rock;Lunachicks, Alice Donut, Didjits, Dose ...;14.12
STEEL PULSE ^^^ VICTIMS;0008811017224;28.00;0.00;0008811017224;23;CD;BERTUS;MCA Records;1991;MCD 10172;Reggae/Dub;;14.91
STEEL PULSE ^^^ RASTAFARI CENTENNIAL-LIVE IN PARIS;0008811063122;28.00;0.00;0008811063122;23;CD;BERTUS;MCA Records;1992;MCD10631;Reggae/Dub;;19.82
LIVE ^^^ THROWING COOPER;0008811099725;19.00;1.00;0008811099725;23;CD;DDD;Radio Active Records;1994;RARD 10997;Rock/Alternatywa;Jewel Case;11.50
OST ^^^ PULP FICTION;0008811110314;95.00;0.00;0008811110314;23;LP;BERTUS;MCA Records;1991;008811110314;Muzyka filmowa;;48.79
BIG AUDIO DYNAMITE ^^^ F PUNK;0008811128012;25.00;0.00;0008811128012;23;2LP;BERTUS;Radio Active;1985;RAR2-11280;Punk/Rock;;12.58
SILVER APPLES ^^^ SILVER APPLES;0008811168025;30.00;0.00;0008811168025;23;CD;BERTUS;MCA Records;1997;MCD 11680;Rock/Alternatywa;Rec. 1968;14.96
BLINK 182 ^^^ ENEMA OF THE STATE;0008811195021;19.00;0.00;0008811195021;23;CD;DDD;MCA Records;1999;111 950-2;Punk/Rock;Jewel Case;11.50
SUBLIME ^^^ GREATEST HITS;0008811212520;28.00;0.00;0008811212520;23;CD;BERTUS;MCA Records;1999;112 125-2;Ska/Rock;;16.02
BLINK 182 ^^^ MARK, TOM & TRAVIS SHOW;0008811237929;45.00;0.00;0008811237929;23;CD;BERTUS;MCA Records;2000;112379-2;Punk/Rock;Limited edit / Digipack;24.18
COMMON ^^^ LIKE WATER FOR CHOCOLATE;0008811243920;28.00;0.00;0008811243920;23;CD;BERTUS;MCA Records;2000;112 439-2;Rap/HipHop;;15.77
WATERS, MUDDY ^^^ FATHERS and SONS;0008811264826;73.00;0.00;0008811264826;23;CD;BERTUS;MCA Records;2001;088 112 648-2;Blues/Rock;Rec.1969 / Remaster + Bonus;40.60
BLINK 182 ^^^ TAKE OFF TOUR PANTS AND JACKET;0008811267520;28.00;0.00;0008811267520;23;CD;BERTUS;MCA Records;2001;112675-2;Punk/Rock;;14.68
BIG L ^^^ BIG PICTURE, THE 1974-1999;0008811289621;33.00;0.00;0008811289621;23;CD;BERTUS;Rawkus;2002;112 896-2;Rap/HipHop;feat. 2Pac, Fat Joe, Big Daddy ...;22.45
KWELI, TAIB & HI TEK ^^^ REFLECTION ETERNAL;0008811292324;28.00;4.00;0008811292324;23;CD;BERTUS;Rawkus Entertainment;2000;1129232;Rap/Hip-Hop;;15.87
ROOTS, THE ^^^ PHRENOLOGY;0008811299620;28.00;2.00;0008811299620;23;CD;BERTUS;MCA Records;2002;1129962;Rap/Hip-Hop;;16.04
KWELI, TALIB ^^^ QUALITY;0008811304829;28.00;2.00;0008811304829;23;CD;BERTUS;Rawkus Entertainment;2002;1130482;Rap/Hiphop;;15.51
COMMON ^^^ ELECTRIC CIRCUS;0008811316327;38.00;0.00;0008811316327;23;CD;BERTUS;MCA Records;2002;1131632;Rap/HipHop;;22.17
WISHBONE ASH ^^^ JUST TESTING;0008811937522;35.00;0.00;0008811937522;23;CD;BERTUS;MCA Records;1998;MCLD19375;Rock;Rec.1980 / Remaster + Bonus;15.65
OST ^^^ O BROTHER, WHERE ART THOU?;0008817006925;40.00;0.00;0008817006925;23;CD;BERTUS;;;;;;22.68
CASH, JOHNNY ^^^ IS COMING TO TOWN / BOOM CHICKA BOOM;0008817028323;26.00;0.00;0008817028323;23;CD;BERTUS;Mercury Records;2003;0881702832;Rock/Country/Folk;2 Classic LP on 1CD / Jewel Case;3.75
SPECIALS, THE ^^^ BLUE PLATE SPECIALS;0010963401820;25.00;0.00;0010963401820;23;CD;BERTUS;Trojan Recordings;1999;EAZ 4018;Ska/Rock;;11.61
COLTRANE, JOHN ^^^ A LOVE SUPREME;0011105015516;82.00;0.00;0011105015516;23;LP;BERTUS;GRP;1995;GR-155;Jazz;Remaster;10.18
COLTRANE, JOHN QUARTET ^^^ BALLADS;0011105015615;83.00;0.00;0011105015615;23;LP;BERTUS;Impulse!;1995;GR-156;Jazz;Rec.1963 / Remaster 180 gr / Gatefold;10.58
COLTRANE, ALICE ^^^ JOURNEY IN SATCHIDANANDA;0011105122825;38.00;0.00;0011105122825;23;CD;BERTUS;MCA Records;1997;IMP 12282;Jazz;Remaster / Digipack;5.35
EUBANKS, KEVIN ^^^ SEARCHER;0011105958011;25.00;0.00;0011105958011;23;LP;BERTUS;GRP;2001;GR-9580;Jazz;Rec.1989 / Remaster;13.94
ROCKER, LEE & BIG BLUE ^^^ ATOMOC BOOGIE HOUR;0011661662124;28.00;0.00;0011661662124;23;CD;BERTUS;Black Top Records;2001;CD BT 1121;Rock;;16.54
ROSE, MICHAEL ^^^ DANCE WICKED;0011661771413;30.00;0.00;0011661771413;23;LP;BERTUS;Heartbeat Records;1997;HB 214 LP;Reggae/Dub;;15.83
PERRY, LEE SCRATCH ^^^ CUTTING RAZOR;0011661775329;33.00;0.00;0011661775329;23;CD;BERTUS;Heartbeat;2003;HBCD 7753;Dub/Reggae;;20.32
OST ^^^ TREME (Season 2);0011661913028;96.00;0.00;0011661913028;23;CD;BERTUS;HBO / Home Box Office;2012;0011661913028;Muzyka filmowa;;52.39
2PAC ^^^ STRICTLY 4 MY NIGGAZ;0012414163424;28.00;0.00;0012414163424;23;CD;BERTUS;Amaru Entertainment;1998;01241-41634-2;Rap/HipHop;Rec.1993 / Reissue / Jewel Case;15.69
2PAC ^^^ ME AGAINST THE WORLD;0012414163622;28.00;0.00;0012414163622;23;CD;BERTUS;Amaru Entertainment;1998;1241-41636-2;Rap/HipHop;Rec.1995 / Reissue / Jewel Case;15.69
GUY, BUDDY ^^^ SWEET TEA;0012414175120;63.00;0.00;0012414175120;23;CD;BERTUS;Silvertone Records;2001;01241417512;Blues/Rock;;35.67
PUENTE, TITO ^^^ MAMBO DIABLO;0013431428329;25.00;0.00;0013431428329;23;CD;BERTUS;Concord Picante;1985;CCD 4283;Jazz;;13.39
PUENTE, TITO ^^^ GOZA MI TIMBAL;0013431439929;25.00;0.00;0013431439929;23;CD;BERTUS;Concord Picante;1990;CCD 4399;Jazz;;13.18
HEATH BROTHERS, THE ^^^ AS WE WERE SAYING;0013431477723;35.00;0.00;0013431477723;23;CD;BERTUS;Concord Music Group;1997;CCD 4777-2;Jazz;;19.13
TJADER, CAL ^^^ BOTH SIDES OF THE COIN;0013431497523;28.00;0.00;0013431497523;23;2CD;BERTUS;Concord Music Group;2001;CCD2-4975-2;Jazz;;15.77
DEUTER ^^^ CICADA;0013711105629;88.00;0.00;0013711105629;23;CD;BERTUS;Kuckuck Schallplattten;2007;11056-2;New Age/Pop;Rec.1982 / Reiusse;45.99
DEUTER ^^^ SAN;0013711108422;82.00;0.00;0013711108422;23;CD;BERTUS;Kuckuck Schallplattten;1985;11084-2;New Age/Pop;;45.99
MARK - ALMOND ^^^ BEST OF, THE;0013711501124;82.00;0.00;0013711501124;23;CD;BERTUS;Kuckuck Schallplattten;1990;15011-2;Folk/World/Country;;46.07
WILDWOOD ^^^ PLASTIC PEOPLE;0013964607215;130.00;0.00;0013964607215;23;2CD;BERTUS;Frantic Records;2012;FR 0303;Rock;Rec.1968-1971;71.76
V/A ^^^ RETURN TO SIN CITY - A TRIBUTE TO GRAM PARSONS;0014381274325;78.00;0.00;0014381274325;23;DVD;BERTUS;MMV Image Enetrainment;2004;ID2743GXDVD;Blues/Rock;N.Jones, K.Richard, W.Yoakam ...;43.68
MORPHINE ^^^ CURE FOR PAIN;0014431026225;35.00;0.00;0014431026225;23;CD;BERTUS;Rykodisc;1993;RCD 10262;Rock/Alternatywa;;21.55
MORPHINE ^^^ GOOD;0014431026324;63.00;0.00;0014431026324;23;CD;BERTUS;Rykodisc;1993;RCD 10263;Rock/Alternatywa;;36.09
MORPHINE ^^^ YES;0014431032028;60.00;0.00;0014431032028;23;CD;BERTUS;Rykodisc;1995;RCD10320;Rock/Alternatywa;;32.91
MORPHINE ^^^ LIKE SWIMMING;0014431036224;35.00;0.00;0014431036224;23;CD;BERTUS;Rykodisc;1997;RCD 10362;Alternatywa;;22.07
MORPHINE ^^^ B-SIDES AND OTHERWISE;0014431038723;35.00;0.00;0014431038723;23;CD;BERTUS;Rykodisc;1997;RCD 10387+1;Alternatywa;;22.07
MORPHINE ^^^ BOOTLEG DETROIT;0014431049521;35.00;0.00;0014431049521;23;CD;BERTUS;Rykodisc;2000;RCD 10495;Rock/Alternatywa;Jewel Case;31.72
MORPHINE ^^^ NIGHT, THE;0014431049927;53.00;0.00;0014431049927;23;CD;BERTUS;Rykodisc;2000;RCD 10499;Rock/Alternatywa;;30.33
ZAPPA, FRANK ^^^ ABSOLUTELY FREE;0014431050220;48.00;0.00;0014431050220;23;CD;BERTUS;Rykodisc;1995;RCD 10502;Rock/Awangarda;Rec. 1988;25.43
ZAPPA, FRANK ^^^ WE'RE ONLY IN IT FOR THE MOONEY;0014431050329;48.00;0.00;0014431050329;23;CD;BERTUS;Rykodisc;1995;RCD 10503;Rock/Awangarda;Rec. 1986;25.84
ZAPPA, FRANK ^^^ UNCLE MEAT;0014431050626;65.00;0.00;0014431050626;23;2CD;BERTUS;Rykodisc;1995;RCD 10506/07;Rock/Awangarda;Rec. 1987;34.75
ZAPPA, FRANK ^^^ HOT RATS;0014431050824;48.00;0.00;0014431050824;23;CD;BERTUS;Rykodisc;1995;RCD 10508;Rock/Awangarda;Rec. 1987;25.43
ZAPPA, FRANK ^^^ OVER-NITE SENSATION;0014431051821;48.00;0.00;0014431051821;23;CD;BERTUS;Rykodisc;1995;RCD 10518;Rock/Awangarda;Rec. 1973;25.43
ZAPPA, FRANK ^^^ APOSTROPHE;0014431051920;48.00;0.00;0014431051920;23;CD;BERTUS;Rykodisc;1995;RCD 10519;Rock/Awangarda;Rec. 1974;24.71
ZAPPA, FRANK ^^^ ROXY & ELSEWHERE;0014431052026;48.00;0.00;0014431052026;23;CD;BERTUS;Rykodisc;1995;RCD 10520;Rock/Awangarda;Rec. 1974;25.34
ZAPPA, FRANK ^^^ ZOOT ALLURES;0014431052323;48.00;0.00;0014431052323;23;CD;BERTUS;Rykodisc;1995;RCD 10523;Rock/Awangarda;Rec. 1976;25.34
ZAPPA, FRANK ^^^ IN NEW YORK;0014431052422;65.00;0.00;0014431052422;23;2CD;BERTUS;Rykodisc;1995;RCD 10524/25;Rock/Awangarda;Rec. 1977;34.75
ZAPPA, FRANK ^^^ SHEIK YERBOUTI;0014431052828;48.00;0.00;0014431052828;23;CD;BERTUS;Rykodisc;1995;RCD 10528;Rock/Awangarda;Rec. 1979;25.34
ZAPPA, FRANK ^^^ JOE'S GARAGE ACTS I, II & III;0014431053023;60.00;0.00;0014431053023;23;3CD;BERTUS;Rykodisc;1995;RCD 10530/31;Rock/Awangarda;Rec. 1979;32.28
ZAPPA, FRANK ^^^ MAN FROM UTOPIA, THE;0014431053825;48.00;0.00;0014431053825;23;CD;BERTUS;Rykodisc;1993;RCD 10538;Rock/Awangarda;;25.99
ZAPPA, FRANK ^^^ YOU CAN'T ON STAGE ANYMORE vol.3;0014431056529;60.00;0.00;0014431056529;23;2CD;BERTUS;Rykodisc;1988;RCD 10565/66;Rock/Awangarda;;32.48
HAWKINS, SOPHIE B. ^^^ TIMBRE;0014431060922;15.00;0.00;0014431060922;23;CD;SPRINTER;Rykodiscs;2001;RCD 10609;Pop;2CD/Rec.1999/Bonus disc/Do wyczrpania zapasu;9.00
ZAPPA, FRANK ^^^ BEST BAND YOU NEVER HEARD IN YOUR LIFE;0014431065323;63.00;0.00;0014431065323;23;2CD;BERTUS;Rykodisc;1995;RCD 10653/54;Rock/Awangarda;;34.14
SCHIFRIN, LALO ^^^ CASABLANCA AND OTHER HOLLYWOOD HITS;0015095544322;25.00;0.00;0015095544322;23;CD;BERTUS;Compedia Media Group;1998;5443;Muzyka filmowa;;10.75
JUNIOR REID ^^^ LONG ROAD;0016222110014;28.00;0.00;0016222110014;23;LP;BERTUS;Big Life Records;1991;1622211001;Reggae/Dub;;15.76
FLOACIST, THE ^^^ FLOETIC SOUL;0016351578525;90.00;0.00;0016351578525;23;CD;BERTUS;Shanachie Records;2010;Shanachie 5785;Soul/Funk;Digipack;49.78
FLOACIST, THE ^^^ PRESENTS - FLOETRY RE:BIRTH;0016351580429;90.00;0.00;0016351580429;23;CD;BERTUS;Shanachie Records;2012;Shanachie 5804;Soul/Funk;Ecopack;48.55
RJD2 ^^^ SINCE WE LAST SPOKE;0016581000629;53.00;0.00;0016581000629;23;CD;BLACKFLAM;RJ'S Electrical Connections;2004;RUEC 006;Rap/HipHop;;26.98
SAINTS, THE ^^^ PRODIGAL SON;0016581212114;15.00;0.00;0016581212114;23;LP;BERTUS;TVT Records;2006;TVT2121;Rock;Rec.1986;7.98
SCOTT-HERON, GIL & BRIAN JACKSON ^^^ WINTER IN AMERICA;0016581432017;60.00;0.00;0016581432017;23;LP;BERTUS;TVT Records;2003;TVT 4320;Soul/Jazz;Rec.1974 / Reiusse / Remaster;32.44
NELSON, STEVE ^^^ FULLER NELSON;0016728113427;80.00;0.00;0016728113427;23;CD;BERTUS;Sunny Side;2011;SSC 1134;Jazz;;45.60
CORVUS CORAX ^^^ CANTUS BURANUS;0016861093198;33.00;0.00;0016861093198;23;DVD;BERTUS;Roadrunner Records;2006;RR 0931-9;Rock/Country/Folk;Live in Berlin;18.97
LIFE OF AGONY ^^^ COMPLETE ROADRUNNER COLLECTION 1993-2000, THE;0016861761820;98.00;0.00;0016861761820;23;BOX;BERTUS;Roadrunner Records;2013;1686176182;Metal/Awangarda;Box 6CD;54.36
MACHINE HEAD ^^^ MACHINE F**KING HEAD LIVE;0016861762322;26.00;0.00;0016861762322;23;2CD;WARNER;Roadrunner Records;2012;RR 7623-2;Metal/Ciężkie brzmienia;Jewel Case;17.10
SLIPKNOT ^^^ ATENNAS TO HELL - THE BEST OS SLIPKNOT;0016861763725;25.00;3.00;0016861763725;23;CD;WARNER;Roadrunner Records;2012;RR 7637-2;Metal/Ciężkie brzmienia;;16.15
LAMB OF GOD ^^^ RESOLUTION;0016861765552;25.00;0.00;0016861765552;23;CD;WARNER;Roadrunner Records;2012;RR 7655-5;Metal/Ciężkie brzmienia;Digipack;16.15
SOULFLY ^^^ ENSLAVED;0016861766450;30.00;0.00;0016861766450;23;CD;BERTUS;Roadrunner Records;2012;RR 7664-5;Metal/Ciężkie brzmienia;Special edit + Bonus / Digipack;16.31
MASTODON ^^^ HUNTER, THE;0016861767525;53.00;1.00;0016861767525;23;CD;DDD;Reprise Records;2011;RR 7675-2;Metal/Ciężkie brzmienia;Jewel Case;33.44
MASTODON ^^^ HUNTER, THE;0016861767556;56.00;0.00;0016861767556;23;CD+DVD;WARNER;Reprise Records;2011;RR 7675-5;Metal/Ciężkie brzmienia;Digipack;36.90
MACHINE HEAD ^^^ UNTO THE LOCUST;0016861770228;45.00;0.00;0016861770228;23;CD;WARNER;Roadrunner Records;2011;RR 7702-2;Metal/Ciężkie brzmienia;Jewel Case;36.10
KRAVITZ, LENNY ^^^ BLACK and WHITE AMERICA;0016861770488;30.00;0.00;0016861770488;23;CD+DVD;BERTUS;Roadrunner Records;2011;RR 7704-8;Pop/Rock;;16.29
OPETH ^^^ HERITAGE;0016861770525;25.00;2.00;0016861770525;23;CD;WARNER;Roadrunner Records;2011;RR 7705-2;Rock/Mocne Brzmienia;;16.15
FUNERAL FOR A FRIEND ^^^ WELCOME HOME ARMAGEDDON !;0016861770822;13.00;0.00;0016861770822;23;CD;BERTUS;Roadrunner Records;2011;RR 7708-2;Rock/Alternatywa;;6.29
NICKELBACK ^^^ HERE and NOW;0016861770921;25.00;3.00;0016861770921;23;CD;WARNER;Roadrunner Records;2011;RR 7709-2;Rock/Mocne Brzmienia;;16.15
KORN ^^^ PATH OF TOTALITY, THE;0016861772826;25.00;1.00;0016861772826;23;CD;WARNER;Roadrunner Records;2011;RR 7728-2;Rap/Metal;feat. Skrillex, Feed Me, Kill The Noise...;16.15
UNDEROATH ^^^ DISAMBIGUATION;0016861773120;13.00;0.00;0016861773120;23;CD;BERTUS;Roadrunner Records;2010;RR 7731-2;Hardcore/Punk;;6.29
KORN ^^^ III - REMEBER WHO ARE YOU;0016861775728;38.00;1.00;0016861775728;23;CD;BERTUS;Roadrunner Records;2010;RR 7757-2;Metal/Ciężkie brzmienia;;28.46
CAVALERA CONSPIRACY ^^^ BLUNT FORCE TRAUMA;0016861775858;33.00;0.00;0016861775858;23;CD+DVD;BERTUS;Roadrunner Records;2011;RR 7758-5;Rock/Mocne Brzmienia;Special edit / Digipack;16.78
DREAM THEATER ^^^ A DRAMATIC TURN OF EVENTS;0016861776527;25.00;0.00;0016861776527;23;CD;WARNER;Roadrunner Records;2011;RR 7765-2;Rock/Mocne Brzmienia;Jewel Case;16.15
DREAM THEATER ^^^ A DRAMATIC TURN OF EVENTS;0016861776558;28.00;0.00;0016861776558;23;CD+DVD;DDD;Roadrunner Records;2011;RR 7765-5;Rock/Mocne Brzmienia;Deluxe Edit / Digipack;17.10
CANCER BATS ^^^ BEARS, MAYORS, SCRAPS & BONES;0016861777388;25.00;0.00;0016861777388;23;CD+DVD;BERTUS;Roadrunner Records;2010;RR 7773-8;Industrial;;12.51
BLACK LABEL SOCIETY ^^^ ORDER OF THE BLACK;0016861777821;38.00;0.00;0016861777821;23;CD;BERTUS;Roadrunner Records;2010;RR 7778-2;Metal/Ciężkie brzmienia;;21.76
BLEEDING THROUGH ^^^ BLEEDING THROUGH;0016861777920;20.00;0.00;0016861777920;23;CD;BERTUS;Roadrunner Records;2010;RR 7779-2;Hardcore/Metal;;10.49
SOULFLY ^^^ OMEN;0016861779122;25.00;3.00;0016861779122;23;CD;WARNER;Roadrunner Records;2010;RR 7791-2;Metal/Ciężkie brzmienia;;16.15
SLASH ^^^ SLASH;0016861779528;25.00;0.00;0016861779528;23;CD;WARNER;Roadrunner Records;2010;RR 7795-2;Metal/Ciężkie brzmienia;feat. Fergie, Kid Rock, O.Osbourne, A.Levine...;16.15
KISS ^^^ SONIC BOOM;0016861780524;30.00;0.00;0016861780524;23;CD;BERTUS;Kiss Records;2009;RR 7805-2;Rock/Mocne Brzmienia;;16.57
COHEED AND CAMBRIA ^^^ YEAR OF THE BLACK RAINBOW;0016861781880;25.00;0.00;0016861781880;23;CD+DVD;BERTUS;Roadrunner Records;2010;RR 7918-8;Rock;;14.78
SLIPKNOT ^^^ 10 YEARS OF LIFE DEATH WAR BLOOD AND DESTRUCTION;0016861784799;315.00;0.00;0016861784799;23;CD+DVD;BERTUS;Roadrunner Records;2009;84799;Metal/Ciężkie brzmienia;Deluxe edition / Metal BOX + T-Shirt;197.18
PORCUPINE TREE ^^^ INCIDENT, THE;0016861785772;25.00;0.00;0016861785772;23;CD;WARNER;Roadrunner Records;2009;RR 7857-7;Rock;;16.15
AIRBOURNE ^^^ NO GUTS. NO GLORY.;0016861787424;38.00;0.00;0016861787424;23;CD;BERTUS;Roadrunner Records;2009;RR 7874-2;Rock/Mocne Brzmienia;Jewel Case;22.25
DREAM THEATER ^^^ BLACK CLOUDS & SILVER LININGS;0016861788322;28.00;0.00;0016861788322;23;CD;WARNER;Roadrunner Records;2009;RR 7883-2;Metal/Ciężkie brzmienia;Jewel Case;16.88
SATYRICON ^^^ AGE OF NERO, THE;0016861789329;25.00;0.00;0016861789329;23;CD;WARNER;Roadrunner Records;2008;RR 7893-2;Metal/Ciężkie brzmienia;;16.15
CRADLE OF FILTH ^^^ GODSPEED ON THE DEVIL'S THUNDER;0016861792329;33.00;1.00;0016861792329;23;CD;BERTUS;Roadrunner Records;2008;RR 7923-2;Metal/Ciężkie brzmienia;Jewel Case;19.98
DRESDEN DOLLS, THE ^^^ NO, VIRGINIA...;0016861792657;30.00;0.00;0016861792657;23;CD;BERTUS;Roadrunner Records;2008;RR 7926-5;Rock/Alternatywa;Digipack;17.96
SLIPKNOT ^^^ ALL HOPE IS GONE;0016861793821;25.00;1.00;0016861793821;23;CD;WARNER;Roadrunner Records;2008;RR 7938-2;Metal/Ciężkie brzmienia;;16.15
SLIPKNOT ^^^ ALL HOPE IS GONE;0016861793852;50.00;0.00;0016861793852;23;CD+DVD;ROCKERS;Roadrunner Records;2008;RR 79385;Metal/Ciężkie brzmienia;Digipack;40.00
BLACK STONE CHERRY ^^^ FOLKLORE AND SUPERSTITION;0016861794026;38.00;0.00;0016861794026;23;CD;BERTUS;Roadrunner Records;2008;RR 7940-2;Metal/Ciężkie brzmienia;;21.57
CAVALERA CONSPIRACY ^^^ INFIKTED;0016861795528;30.00;3.00;0016861795528;23;CD;WARNER;Roadrunner Records;2008;RR 7955-2;Metal/Ciężkie brzmienia;Jewel Case;18.05
ATREYU ^^^ LEAD SAILS PAPER ANCHOR;0016861795726;13.00;0.00;0016861795726;23;CD;BERTUS;Roadrunner Records;2007;RR 7957-5;Rock/Mocne Brzmienia;;6.29
OPETH ^^^ WATERSHED;0016861796228;25.00;4.00;0016861796228;23;CD;WARNER;Roadrunner Records;2008;RR 7962-2;Metal/Ciężkie brzmienia;;16.15
AIRBOURNE ^^^ RUNNIN' WILD;0016861796327;38.00;0.00;0016861796327;23;CD;BERTUS;Roadrunner Records;2007;RR 7963-2;Metal/Ciężkie brzmienia;;22.16
CULT, THE ^^^ BORN INTO THIS;0016861797157;18.00;0.00;0016861797157;23;2CD;BERTUS;Roadrunner Records;2011;971157;Rock;Limited edtit / Digipack;7.44
PORCUPINE TREE ^^^ FEAR OF A BLANK PLANET;0016861801120;25.00;0.00;0016861801120;23;CD;WARNER;Roadrunner Records;2007;RR 8011-2;Rock;;16.15
MACHINE HEAD ^^^ BLACKENING, THE;0016861801625;26.00;0.00;0016861801625;23;CD;WARNER;Roadrunner Records;2007;RR 8016-2;Metal/Ciężkie brzmienia;Jewel Case;17.10
NICKELBACK ^^^ DARK HORSE;0016861802820;25.00;3.00;0016861802820;23;CD;WARNER;Roadrunner Records;2008;RR 8028-2;Rock/Mocne Brzmienia;;16.15
TERROR ^^^ ALWAYS THE HARD WAY;0016861804329;35.00;0.00;0016861804329;23;CD;BERTUS;Roadrunner Records;2006;RR 8043-2;Hardcore;;21.61
BLACK LABEL SOCIETY ^^^ SHOT TO HELL;0016861804824;25.00;0.00;0016861804824;23;CD;WARNER;Roadrunner Records;2006;RR 8048-2;Metal/Ciężkie brzmienia;;16.15
